frame,grid_row,grid_col,intensity
2,18,22,0.0
2,18,23,0.0
2,19,0,0.0
2,19,1,0.0
2,19,2,0.0
2,19,3,0.05614464730024338
2,19,4,0.12242232263088226
2,19,5,0.15240831673145294
2,19,6,0.13618020713329315
2,19,7,0.09587562829256058
2,19,8,0.03801014646887779
2,19,9,0.0
2,19,10,0.0
2,19,11,0.0
2,19,12,0.0
2,19,13,0.010482840240001678
2,19,14,0.10360307991504669
2,19,15,0.2324417531490326
2,19,16,0.20987051725387573
2,19,17,0.2764330804347992
2,19,18,0.21136625111103058
2,19,19,0.13916799426078796
2,19,20,0.03711174428462982
2,19,21,0.0
2,19,22,0.0
2,19,23,0.0
2,20,0,0.0
2,20,1,0.0
2,20,2,0.02294204570353031
2,20,3,0.10555501282215118
2,20,4,0.12573254108428955
2,20,5,0.15486417710781097
2,20,6,0.1325763761997223
2,20,7,0.03266178071498871
2,20,8,0.0
2,20,9,0.0
2,20,10,0.0
2,20,11,0.0
2,20,12,0.0
2,20,13,0.05774667486548424
2,20,14,0.16407182812690735
2,20,15,0.25321149826049805
2,20,16,0.202438086271286
2,20,17,0.2126149833202362
2,20,18,0.11926233023405075
2,20,19,0.021708661690354347
2,20,20,0.0
2,20,21,0.0
2,20,22,0.0
2,20,23,0.0
2,21,0,0.0
2,21,1,0.004717923700809479
2,21,2,0.11930889636278152
2,21,3,0.1405935436487198
2,21,4,0.13186240196228027
2,21,5,0.10032954066991806
2,21,6,0.04426548629999161
2,21,7,0.0
2,21,8,0.0
2,21,9,0.0
2,21,10,0.0
2,21,11,0.0
2,21,12,0.04249904677271843
2,21,13,0.13134275376796722
2,21,14,0.1896422654390335
2,21,15,0.19967511296272278
2,21,16,0.1737319529056549
2,21,17,0.10788732022047043
2,21,18,0.0
2,21,19,0.0
2,21,20,0.0
2,21,21,0.0
2,21,22,0.0
2,21,23,0.0
2,22,0,0.06527870148420334
2,22,1,0.10067275166511536
2,22,2,0.1227845698595047
2,22,3,0.1383713185787201
2,22,4,0.10105248540639877
2,22,5,0.02790449932217598
2,22,6,0.0
2,22,7,0.0
2,22,8,0.0
2,22,9,0.0
2,22,10,0.0
2,22,11,0.006909722462296486
2,22,12,0.07346241176128387
2,22,13,0.1435440480709076
2,22,14,0.1654946655035019
2,22,15,0.13992123305797577
2,22,16,0.1191396489739418
2,22,17,0.0002479148097336292
2,22,18,0.0
2,22,19,0.0
2,22,20,0.0
2,22,21,0.0
2,22,22,0.0
2,22,23,0.06579425930976868
2,23,0,0.10277526825666428
2,23,1,0.17152398824691772
2,23,2,0.14425289630889893
2,23,3,0.0994289368391037
2,23,4,0.023925568908452988
2,23,5,0.0
2,23,6,0.0
2,23,7,0.0
2,23,8,0.0
2,23,9,0.0
2,23,10,0.0
2,23,11,0.09328314661979675
2,23,12,0.1476571261882782
2,23,13,0.15095439553260803
2,23,14,0.1554090827703476
2,23,15,0.09494195878505707
2,23,16,0.0
2,23,17,0.0
2,23,18,0.0
2,23,19,0.0
2,23,20,0.0
2,23,21,0.0
2,23,22,0.03765811398625374
2,23,23,0.13684342801570892
3,0,0,0.10098463296890259
3,0,1,0.0998147651553154
3,0,2,0.045282188802957535
3,0,3,0.0
3,0,4,0.0
3,0,5,0.0
3,0,6,0.0
3,0,7,0.0
3,0,8,0.0
3,0,9,0.06799550354480743
3,0,10,0.09632312506437302
3,0,11,0.14024540781974792
3,0,12,0.12554626166820526
3,0,13,0.06932657212018967
3,0,14,0.03416117653250694
3,0,15,0.0
3,0,16,0.0
3,0,17,0.0
3,0,18,0.0
3,0,19,0.0
3,0,20,0.0011802826775237918
3,0,21,0.08043839782476425
3,0,22,0.10392803698778152
3,0,23,0.16853578388690948
3,1,0,0.1121629849076271
3,1,1,0.08167838305234909
3,1,2,0.0
3,1,3,0.0
3,1,4,0.0
3,1,5,0.0
3,1,6,0.0
3,1,7,0.0
3,1,8,0.06301438063383102
3,1,9,0.12552204728126526
3,1,10,0.1438121497631073
3,1,11,0.16582177579402924
3,1,12,0.14954040944576263
3,1,13,0.0803099051117897
3,1,14,0.0
3,1,15,0.0
3,1,16,0.0
3,1,17,0.0
3,1,18,0.0
3,1,19,0.0
3,1,20,0.08589524775743484
3,1,21,0.13249614834785461
3,1,22,0.14149586856365204
3,1,23,0.11766713857650757
3,2,0,0.05477139353752136
3,2,1,0.0
3,2,2,0.0
3,2,3,0.0
3,2,4,0.0
3,2,5,0.0
3,2,6,0.0
3,2,7,0.018362095579504967
3,2,8,0.05296802520751953
3,2,9,0.12269190698862076
3,2,10,0.11699435114860535
3,2,11,0.06980231404304504
3,2,12,0.023111233487725258
3,2,13,0.0
3,2,14,0.0
3,2,15,0.0
3,2,16,0.0
3,2,17,0.0
3,2,18,0.0
3,2,19,0.1000734493136406
3,2,20,0.15923601388931274
3,2,21,0.15088093280792236
3,2,22,0.1481218934059143
3,2,23,0.08614727109670639
3,3,0,0.0
3,3,1,0.0
3,3,2,0.0
3,3,3,0.0
3,3,4,0.0
3,3,5,0.0
3,3,6,0.03316853195428848
3,3,7,0.11765576153993607
3,3,8,0.16341091692447662
3,3,9,0.1860937774181366
3,3,10,0.14393699169158936
3,3,11,0.03316517919301987
3,3,12,0.013572508469223976
3,3,13,0.0
3,3,14,0.0
3,3,15,0.0
3,3,16,0.0
3,3,17,0.0020180540159344673
3,3,18,0.10960718244314194
3,3,19,0.1345674842596054
3,3,20,0.19947652518749237
3,3,21,0.1811693012714386
3,3,22,0.06908419728279114
3,3,23,0.006420287769287825
3,4,0,0.0
3,4,1,0.0
3,4,2,0.0
3,4,3,0.0
3,4,4,0.0
3,4,5,0.022743811830878258
3,4,6,0.12600143253803253
3,4,7,0.15300677716732025
3,4,8,0.17168419063091278
3,4,9,0.11164383590221405
3,4,10,0.05698159337043762
3,4,11,0.0
3,4,12,0.0
3,4,13,0.0
3,4,14,0.0
3,4,15,0.008359631523489952
3,4,16,0.10615774244070053
3,4,17,0.1809857338666916
3,4,18,0.19614484906196594
3,4,19,0.22190746665000916
3,4,20,0.1673453152179718
3,4,21,0.10834220796823502
3,4,22,0.005220022052526474
3,4,23,0.0
3,5,0,0.0
3,5,1,0.0
3,5,2,0.0
3,5,3,0.0
3,5,4,0.0
3,5,5,0.1213093027472496
3,5,6,0.15149164199829102
3,5,7,0.16010181605815887
3,5,8,0.09409050643444061
3,5,9,0.059350136667490005
3,5,10,0.034021586179733276
3,5,11,0.0
3,5,12,0.0
3,5,13,0.0
3,5,14,0.02708502486348152
3,5,15,0.08073952049016953
3,5,16,0.21201001107692719
3,5,17,0.27862998843193054
3,5,18,0.23996172845363617
3,5,19,0.21865060925483704
3,5,20,0.12898984551429749
3,5,21,0.03300406411290169
3,5,22,0.0
3,5,23,0.0
3,6,0,0.0
3,6,1,0.0
3,6,2,0.0
3,6,3,0.0
3,6,4,0.084652379155159
3,6,5,0.1736423224210739
3,6,6,0.09770757704973221
3,6,7,0.11153002828359604
3,6,8,0.0344676673412323
3,6,9,0.01011910941451788
3,6,10,0.0
3,6,11,0.0
3,6,12,0.0
3,6,13,0.10692034661769867
3,6,14,0.16922888159751892
3,6,15,0.27830660343170166
3,6,16,0.3067152798175812
3,6,17,0.3755805492401123
3,6,18,0.29647013545036316
3,6,19,0.21448400616645813
3,6,20,0.11490665376186371
3,6,21,0.0
3,6,22,0.0
3,6,23,0.0
3,7,0,0.0
3,7,1,0.0
3,7,2,0.02864469215273857
3,7,3,0.11863790452480316
3,7,4,0.10999472439289093
3,7,5,0.1293904334306717
3,7,6,0.13243643939495087
3,7,7,0.05874994769692421
3,7,8,0.0
3,7,9,0.0
3,7,10,0.0
3,7,11,0.009600072167813778
3,7,12,0.14583571255207062
3,7,13,0.20771776139736176
3,7,14,0.313327431678772
3,7,15,0.422879159450531
3,7,16,0.45412659645080566
3,7,17,0.4037837088108063
3,7,18,0.3086276948451996
3,7,19,0.25817862153053284
3,7,20,0.09814471006393433
3,7,21,0.0
3,7,22,0.0
3,7,23,0.0
3,8,0,0.0
3,8,1,0.042084600776433945
3,8,2,0.07734742015600204
3,8,3,0.1533731073141098
3,8,4,0.18684633076190948
3,8,5,0.12029116600751877
3,8,6,0.039665888994932175
3,8,7,0.0
3,8,8,0.0
3,8,9,0.0
3,8,10,0.0
3,8,11,0.11025465279817581
3,8,12,0.1922401338815689
3,8,13,0.3821119964122772
3,8,14,0.46708211302757263
3,8,15,0.5385133624076843
3,8,16,0.49882781505584717
3,8,17,0.4765498638153076
3,8,18,0.36117666959762573
3,8,19,0.22853584587574005
3,8,20,0.06924663484096527
3,8,21,0.046393778175115585
3,8,22,0.017757967114448547
3,8,23,0.0012189026456326246
3,9,0,0.03018292784690857
3,9,1,0.11007451266050339
3,9,2,0.15656153857707977
3,9,3,0.1503361165523529
3,9,4,0.11339373141527176
3,9,5,0.07071953266859055
3,9,6,0.0
3,9,7,0.0
3,9,8,0.0
3,9,9,0.0
3,9,10,0.0359671376645565
3,9,11,0.21464577317237854
3,9,12,0.3903581202030182
3,9,13,0.4761936664581299
3,9,14,0.5897922515869141
3,9,15,0.5859798789024353
3,9,16,0.5469900369644165
3,9,17,0.49543631076812744
3,9,18,0.3356952965259552
3,9,19,0.2414044886827469
3,9,20,0.11032438278198242
3,9,21,0.1438678652048111
3,9,22,0.11931508034467697
3,9,23,0.13129518926143646
3,10,0,0.11407043784856796
3,10,1,0.11671149730682373
3,10,2,0.1692642867565155
3,10,3,0.09866421669721603
3,10,4,0.032521478831768036
3,10,5,0.0
3,10,6,0.0
3,10,7,0.0
3,10,8,0.0
3,10,9,0.049064069986343384
3,10,10,0.17438292503356934
3,10,11,0.3408999443054199
3,10,12,0.467496782541275
3,10,13,0.628406822681427
3,10,14,0.6048837900161743
3,10,15,0.6528376340866089
3,10,16,0.5936636328697205
3,10,17,0.45505374670028687
3,10,18,0.4150647819042206
3,10,19,0.3050954043865204
3,10,20,0.25075164437294006
3,10,21,0.21193090081214905
3,10,22,0.2109488993883133
3,10,23,0.22071035206317902
3,11,0,0.15244263410568237
3,11,1,0.17297928035259247
3,11,2,0.10730453580617905
3,11,3,0.015330296009778976
3,11,4,0.0
3,11,5,0.0
3,11,6,0.0
3,11,7,0.0
3,11,8,0.0
3,11,9,0.10613366961479187
3,11,10,0.2551702558994293
3,11,11,0.38359594345092773
3,11,12,0.5376906991004944
3,11,13,0.6042734384536743
3,11,14,0.619783878326416
3,11,15,0.5458760261535645
3,11,16,0.5235266089439392
3,11,17,0.5000486969947815
3,11,18,0.397658109664917
3,11,19,0.3686085641384125
3,11,20,0.30487820506095886
3,11,21,0.34740859270095825
3,11,22,0.30300459265708923
3,11,23,0.2851710319519043
3,12,0,0.19115421175956726
3,12,1,0.1332472860813141
3,12,2,0.025726260617375374
3,12,3,0.0
3,12,4,0.0
3,12,5,0.0
3,12,6,0.0
3,12,7,0.0
3,12,8,0.1059526726603508
3,12,9,0.20624814927577972
3,12,10,0.3845754861831665
3,12,11,0.4497208297252655
3,12,12,0.5597972869873047
3,12,13,0.570125162601471
3,12,14,0.587557852268219
3,12,15,0.5350773334503174
3,12,16,0.5018342137336731
3,12,17,0.496651291847229
3,12,18,0.48192834854125977
3,12,19,0.44451525807380676
3,12,20,0.4006897509098053
3,12,21,0.37305670976638794
3,12,22,0.3262926936149597
3,12,23,0.24858997762203217
3,13,0,0.10476777702569962
3,13,1,0.05353901535272598
3,13,2,0.0
3,13,3,0.0
3,13,4,0.0
3,13,5,0.0
3,13,6,0.0
3,13,7,0.00987179484218359
3,13,8,0.14548416435718536
3,13,9,0.2976938486099243
3,13,10,0.3632238209247589
3,13,11,0.42856234312057495
3,13,12,0.4555700719356537
3,13,13,0.4757849872112274
3,13,14,0.4905482828617096
3,13,15,0.4635689854621887
3,13,16,0.5061168670654297
3,13,17,0.4735124111175537
3,13,18,0.5178131461143494
3,13,19,0.5134895443916321
3,13,20,0.47429779171943665
3,13,21,0.4330907464027405
3,13,22,0.33618876338005066
3,13,23,0.21634559333324432
3,14,0,0.023623861372470856
3,14,1,0.0
3,14,2,0.0
3,14,3,0.0
3,14,4,0.0
3,14,5,0.0
3,14,6,0.00305131240747869
3,14,7,0.10139010101556778
3,14,8,0.23146043717861176
3,14,9,0.2799811363220215
3,14,10,0.3099965751171112
3,14,11,0.3424127995967865
3,14,12,0.29772618412971497
3,14,13,0.3494361937046051
3,14,14,0.4139484465122223
3,14,15,0.4165016710758209
3,14,16,0.46551549434661865
3,14,17,0.5231780409812927
3,14,18,0.5599917769432068
3,14,19,0.4992107152938843
3,14,20,0.46087199449539185
3,14,21,0.4120481312274933
3,14,22,0.27413347363471985
3,14,23,0.18011853098869324
3,15,0,0.0
3,15,1,0.0
3,15,2,0.0
3,15,3,0.0
3,15,4,0.0
3,15,5,0.0
3,15,6,0.08157215267419815
3,15,7,0.18811926245689392
3,15,8,0.23965176939964294
3,15,9,0.23027639091014862
3,15,10,0.18545760214328766
3,15,11,0.2274162322282791
3,15,12,0.22404640913009644
3,15,13,0.2421960085630417
3,15,14,0.30857402086257935
3,15,15,0.3414091169834137
3,15,16,0.48644885420799255
3,15,17,0.4923834800720215
3,15,18,0.5548988580703735
3,15,19,0.4842601418495178
3,15,20,0.4252517819404602
3,15,21,0.3579968214035034
3,15,22,0.1844247579574585
3,15,23,0.07207432389259338
3,16,0,0.0
3,16,1,0.0
3,16,2,0.0
3,16,3,0.0
3,16,4,0.0
3,16,5,0.06164829432964325
3,16,6,0.15608897805213928
3,16,7,0.18872424960136414
3,16,8,0.14955690503120422
3,16,9,0.13924524188041687
3,16,10,0.10590308159589767
3,16,11,0.08708608895540237
3,16,12,0.07531951367855072
3,16,13,0.13878263533115387
3,16,14,0.22037506103515625
3,16,15,0.3514406681060791
3,16,16,0.445342093706131
3,16,17,0.48570168018341064
3,16,18,0.487887978553772
3,16,19,0.4471726715564728
3,16,20,0.32645344734191895
3,16,21,0.18846283853054047
3,16,22,0.0587235651910305
3,16,23,0.0
3,17,0,0.0
3,17,1,0.0
3,17,2,0.0
3,17,3,0.0
3,17,4,0.07268320024013519
3,17,5,0.13032399117946625
3,17,6,0.16956956684589386
3,17,7,0.15112902224063873
3,17,8,0.0796848013997078
3,17,9,0.02837195433676243
3,17,10,0.010390912182629108
3,17,11,0.01933826133608818
3,17,12,0.0
3,17,13,0.11663547158241272
3,17,14,0.23834192752838135
3,17,15,0.31857243180274963
3,17,16,0.41384705901145935
3,17,17,0.42148545384407043
3,17,18,0.4068220853805542
3,17,19,0.2960300147533417
3,17,20,0.16482500731945038
3,17,21,0.10495531558990479
3,17,22,0.0
3,17,23,0.0
3,18,0,0.0
3,18,1,0.0
3,18,2,0.0
3,18,3,0.05543624982237816
3,18,4,0.1379658430814743
3,18,5,0.16369208693504333
3,18,6,0.14359353482723236
3,18,7,0.090214304625988
3,18,8,0.049441613256931305
3,18,9,0.0
3,18,10,0.0
3,18,11,0.0
3,18,12,0.03714503347873688
3,18,13,0.08129172772169113
3,18,14,0.2116147130727768
3,18,15,0.33552053570747375
3,18,16,0.36718663573265076
3,18,17,0.35431426763534546
3,18,18,0.28536587953567505
3,18,19,0.18279260396957397
3,18,20,0.08373404294252396
3,18,21,0.0
3,18,22,0.0
3,18,23,0.0
3,19,0,0.0
3,19,1,0.0005214035627432168
3,19,2,0.12758268415927887
3,19,3,0.09329935908317566
3,19,4,0.1579703837633133
3,19,5,0.11604186147451401
3,19,6,0.08654464036226273
3,19,7,0.001609236467629671
3,19,8,0.0
3,19,9,0.0
3,19,10,0.0
3,19,11,0.0
3,19,12,0.0
3,19,13,0.1685718148946762
3,19,14,0.23431728780269623
3,19,15,0.3028026819229126
3,19,16,0.2612401843070984
3,19,17,0.22257331013679504
3,19,18,0.1578657180070877
3,19,19,0.055665869265794754
3,19,20,0.0
3,19,21,0.0
3,19,22,0.0
3,19,23,0.0
3,20,0,0.0
3,20,1,0.06500593572854996
3,20,2,0.09892019629478455
3,20,3,0.16048257052898407
3,20,4,0.08080986887216568
3,20,5,0.08389976620674133
3,20,6,0.0
3,20,7,0.0
3,20,8,0.0
3,20,9,0.0
3,20,10,0.0
3,20,11,0.0
3,20,12,0.07348289340734482
3,20,13,0.19408512115478516
3,20,14,0.2327488660812378
3,20,15,0.22202636301517487
3,20,16,0.18569380044937134
3,20,17,0.08447468280792236
3,20,18,0.03512005880475044
3,20,19,0.0
3,20,20,0.0
3,20,21,0.0
3,20,22,0.0
3,20,23,0.0
3,21,0,0.0669722929596901
3,21,1,0.16417069733142853
3,21,2,0.17393290996551514
3,21,3,0.11448544263839722
3,21,4,0.07403293251991272
3,21,5,0.0
3,21,6,0.0
3,21,7,0.0
3,21,8,0.0
3,21,9,0.0
3,21,10,0.0
3,21,11,0.06290285289287567
3,21,12,0.12891283631324768
3,21,13,0.15091052651405334
3,21,14,0.2096201628446579
3,21,15,0.15960171818733215
3,21,16,0.06752917170524597
3,21,17,0.0
3,21,18,0.0
3,21,19,0.0
3,21,20,0.0
3,21,21,0.0
3,21,22,0.0
3,21,23,0.09276441484689713
3,22,0,0.11740525811910629
3,22,1,0.1549820452928543
3,22,2,0.12539276480674744
3,22,3,0.0866064801812172
3,22,4,0.0
3,22,5,0.0
3,22,6,0.0
3,22,7,0.0
3,22,8,0.0
3,22,9,0.0
3,22,10,0.030278436839580536
3,22,11,0.16272372007369995
3,22,12,0.1267595887184143
3,22,13,0.16981501877307892
3,22,14,0.10477598756551743
3,22,15,0.048083990812301636
3,22,16,0.0
3,22,17,0.0
3,22,18,0.0
3,22,19,0.0
3,22,20,0.0
3,22,21,0.007807239890098572
3,22,22,0.09858259558677673
3,22,23,0.13090065121650696
3,23,0,0.13838526606559753
3,23,1,0.08266009390354156
3,23,2,0.08185936510562897
3,23,3,0.0
3,23,4,0.0
3,23,5,0.0
3,23,6,0.0
3,23,7,0.0
3,23,8,0.0
3,23,9,0.006854632403701544
3,23,10,0.12801039218902588
3,23,11,0.12311121076345444
3,23,12,0.13999155163764954
3,23,13,0.15183094143867493
3,23,14,0.06593583524227142
3,23,15,0.0
3,23,16,0.0
3,23,17,0.0
3,23,18,0.0
3,23,19,0.0
3,23,20,0.0
3,23,21,0.07501984387636185
3,23,22,0.1285560131072998
3,23,23,0.12426391243934631
4,0,0,0.09573628753423691
4,0,1,0.05380851775407791
4,0,2,0.0
4,0,3,0.0
4,0,4,0.0
4,0,5,0.0
4,0,6,0.0
4,0,7,0.014397864229977131
4,0,8,0.07489963620901108
4,0,9,0.09978208690881729
4,0,10,0.16428570449352264
4,0,11,0.11668571829795837
4,0,12,0.06399938464164734
4,0,13,0.0038418141193687916
4,0,14,0.0
4,0,15,0.0
4,0,16,0.0
4,0,17,0.0
4,0,18,0.0
4,0,19,0.018084073439240456
4,0,20,0.1239008679986
4,0,21,0.15822012722492218
4,0,22,0.18194344639778137
4,0,23,0.152837336063385
4,1,0,0.014901362359523773
4,1,1,0.0
4,1,2,0.0
4,1,3,0.0
4,1,4,0.0
4,1,5,0.0
4,1,6,0.0
4,1,7,0.06194353848695755
4,1,8,0.10183393210172653
4,1,9,0.16802239418029785
4,1,10,0.11442866921424866
4,1,11,0.1327745020389557
4,1,12,0.0
4,1,13,0.0
4,1,14,0.0
4,1,15,0.0
4,1,16,0.0
4,1,17,0.0
4,1,18,0.007778163533657789
4,1,19,0.11118125170469284
4,1,20,0.12769967317581177
4,1,21,0.18071451783180237
4,1,22,0.12656019628047943
4,1,23,0.04046590253710747
4,2,0,0.0
4,2,1,0.0
4,2,2,0.0
4,2,3,0.0
4,2,4,0.0
4,2,5,0.0
4,2,6,0.07087552547454834
4,2,7,0.146556556224823
4,2,8,0.11823785305023193
4,2,9,0.13314273953437805
4,2,10,0.08309028297662735
4,2,11,0.0
4,2,12,0.0
4,2,13,0.0
4,2,14,0.0
4,2,15,0.0
4,2,16,0.0
4,2,17,0.035815950483083725
4,2,18,0.11636678129434586
4,2,19,0.1687091886997223
4,2,20,0.15405666828155518
4,2,21,0.10941540449857712
4,2,22,0.04604071006178856
4,2,23,0.0
4,3,0,0.0
4,3,1,0.0
4,3,2,0.0
4,3,3,0.0
4,3,4,0.0
4,3,5,0.025331629440188408
4,3,6,0.13170099258422852
4,3,7,0.15131816267967224
4,3,8,0.1369728147983551
4,3,9,0.06909734755754471
4,3,10,0.01590990275144577
4,3,11,0.0
4,3,12,0.0
4,3,13,0.0
4,3,14,0.0
4,3,15,0.0
4,3,16,0.0850881040096283
4,3,17,0.1477440893650055
4,3,18,0.16049957275390625
4,3,19,0.19113345444202423
4,3,20,0.15051473677158356
4,3,21,0.08850843459367752
4,3,22,0.0
4,3,23,0.0
4,4,0,0.0
4,4,1,0.0
4,4,2,0.0
4,4,3,0.0
4,4,4,0.07630658149719238
4,4,5,0.12787112593650818
4,4,6,0.15571951866149902
4,4,7,0.12832166254520416
4,4,8,0.10808632522821426
4,4,9,0.0
4,4,10,0.0
4,4,11,0.0
4,4,12,0.0
4,4,13,0.0
4,4,14,0.0
4,4,15,0.04152515530586243
4,4,16,0.16163530945777893
4,4,17,0.18496787548065186
4,4,18,0.20036281645298004
4,4,19,0.17593739926815033
4,4,20,0.07101558893918991
4,4,21,0.0
4,4,22,0.0
4,4,23,0.0
4,5,0,0.0
4,5,1,0.0
4,5,2,0.0
4,5,3,0.08551807701587677
4,5,4,0.13381260633468628
4,5,5,0.12311358749866486
4,5,6,0.14621886610984802
4,5,7,0.056399568915367126
4,5,8,0.03146471083164215
4,5,9,0.0
4,5,10,0.0
4,5,11,0.0
4,5,12,0.0
4,5,13,0.023368248715996742
4,5,14,0.0988968089222908
4,5,15,0.19789347052574158
4,5,16,0.2643527388572693
4,5,17,0.24170847237110138
4,5,18,0.19754774868488312
4,5,19,0.10598009824752808
4,5,20,0.01384057104587555
4,5,21,0.0
4,5,22,0.0
4,5,23,0.0
4,6,0,0.0
4,6,1,0.0
4,6,2,0.07905769348144531
4,6,3,0.154214546084404
4,6,4,0.14158596098423004
4,6,5,0.13456104695796967
4,6,6,0.037044938653707504
4,6,7,0.007367793004959822
4,6,8,0.0
4,6,9,0.0
4,6,10,0.0
4,6,11,0.0
4,6,12,0.04178275167942047
4,6,13,0.1111900582909584
4,6,14,0.20222797989845276
4,6,15,0.24777793884277344
4,6,16,0.3029395639896393
4,6,17,0.2620757520198822
4,6,18,0.1668132096529007
4,6,19,0.11122088134288788
4,6,20,0.0038313164841383696
4,6,21,0.0
4,6,22,0.0
4,6,23,0.0
4,7,0,0.0
4,7,1,0.0618981309235096
4,7,2,0.1380121111869812
4,7,3,0.1272008717060089
4,7,4,0.13258488476276398
4,7,5,0.07908026874065399
4,7,6,0.0
4,7,7,0.0
4,7,8,0.0
4,7,9,0.0
4,7,10,0.0
4,7,11,0.0
4,7,12,0.16132332384586334
4,7,13,0.1864241361618042
4,7,14,0.31617191433906555
4,7,15,0.3833828270435333
4,7,16,0.33830130100250244
4,7,17,0.25227120518684387
4,7,18,0.1710151880979538
4,7,19,0.12405095994472504
4,7,20,0.0
4,7,21,0.031052744016051292
4,7,22,0.01955808885395527
4,7,23,0.039371758699417114
4,8,0,0.05279720947146416
4,8,1,0.10518774390220642
4,8,2,0.16751636564731598
4,8,3,0.1460956484079361
4,8,4,0.040770918130874634
4,8,5,0.0
4,8,6,0.0
4,8,7,0.0
4,8,8,0.0
4,8,9,0.0
4,8,10,0.016700774431228638
4,8,11,0.1113591268658638
4,8,12,0.23941050469875336
4,8,13,0.33197683095932007
4,8,14,0.3758862316608429
4,8,15,0.4071771800518036
4,8,16,0.33971503376960754
4,8,17,0.25010794401168823
4,8,18,0.20767565071582794
4,8,19,0.11455172300338745
4,8,20,0.10005082935094833
4,8,21,0.09514302760362625
4,8,22,0.12059859931468964
4,8,23,0.21269451081752777
4,9,0,0.1266034096479416
4,9,1,0.1549556851387024
4,9,2,0.09558240324258804
4,9,3,0.06134021282196045
4,9,4,0.0013032353017479181
4,9,5,0.0
4,9,6,0.0
4,9,7,0.0
4,9,8,0.0
4,9,9,0.0
4,9,10,0.12242025882005692
4,9,11,0.22691310942173004
4,9,12,0.337248295545578
4,9,13,0.4062415063381195
4,9,14,0.4220694601535797
4,9,15,0.4322696924209595
4,9,16,0.38466086983680725
4,9,17,0.3238084316253662
4,9,18,0.2682826519012451
4,9,19,0.26242443919181824
4,9,20,0.23403549194335938
4,9,21,0.242362380027771
4,9,22,0.2649005353450775
4,9,23,0.29939085245132446
4,10,0,0.12316354364156723
4,10,1,0.14631101489067078
4,10,2,0.036091845482587814
4,10,3,0.0003207616391591728
4,10,4,0.0
4,10,5,0.0
4,10,6,0.0
4,10,7,0.0
4,10,8,0.0
4,10,9,0.09127472341060638
4,10,10,0.19657908380031586
4,10,11,0.3085666298866272
4,10,12,0.39219626784324646
4,10,13,0.41279542446136475
4,10,14,0.42095497250556946
4,10,15,0.3974255323410034
4,10,16,0.4111730754375458
4,10,17,0.39573538303375244
4,10,18,0.38082751631736755
4,10,19,0.397439569234848
4,10,20,0.3864007294178009
4,10,21,0.39264482259750366
4,10,22,0.37240660190582275
4,10,23,0.3181256055831909
4,11,0,0.12019887566566467
4,11,1,0.11798744648694992
4,11,2,0.0
4,11,3,0.0
4,11,4,0.0
4,11,5,0.0
4,11,6,0.0
4,11,7,0.0
4,11,8,0.07081170380115509
4,11,9,0.15710298717021942
4,11,10,0.2963787913322449
4,11,11,0.35362508893013
4,11,12,0.3572025001049042
4,11,13,0.43820199370384216
4,11,14,0.42555850744247437
4,11,15,0.4225179851055145
4,11,16,0.4726664125919342
4,11,17,0.47082898020744324
4,11,18,0.49670931696891785
4,11,19,0.5058243274688721
4,11,20,0.532014787197113
4,11,21,0.5001746416091919
4,11,22,0.4248197674751282
4,11,23,0.30878856778144836
4,12,0,0.07618601620197296
4,12,1,0.0
4,12,2,0.0
4,12,3,0.0
4,12,4,0.0
4,12,5,0.0
4,12,6,0.0
4,12,7,0.043653592467308044
4,12,8,0.17526419460773468
4,12,9,0.21950390934944153
4,12,10,0.29764416813850403
4,12,11,0.30720147490501404
4,12,12,0.333596408367157
4,12,13,0.36224251985549927
4,12,14,0.3675437569618225
4,12,15,0.44545280933380127
4,12,16,0.47053584456443787
4,12,17,0.5650089979171753
4,12,18,0.6322358846664429
4,12,19,0.6494562029838562
4,12,20,0.6516770720481873
4,12,21,0.5254631638526917
4,12,22,0.3970319926738739
4,12,23,0.261058509349823
4,13,0,0.008158895187079906
4,13,1,0.0
4,13,2,0.0
4,13,3,0.0
4,13,4,0.0
4,13,5,0.0
4,13,6,0.06301802396774292
4,13,7,0.1835843175649643
4,13,8,0.2010495513677597
4,13,9,0.24419231712818146
4,13,10,0.2355600893497467
4,13,11,0.20933641493320465
4,13,12,0.23972253501415253
4,13,13,0.2597575783729553
4,13,14,0.31532394886016846
4,13,15,0.4708574712276459
4,13,16,0.5476426482200623
4,13,17,0.644966185092926
4,13,18,0.6902303099632263
4,13,19,0.6964073777198792
4,13,20,0.6593468189239502
4,13,21,0.5227017998695374
4,13,22,0.37933480739593506
4,13,23,0.19933222234249115
4,14,0,0.0
4,14,1,0.0
4,14,2,0.0
4,14,3,0.0
4,14,4,0.0
4,14,5,0.006310572382062674
4,14,6,0.11142569780349731
4,14,7,0.17031453549861908
4,14,8,0.15047195553779602
4,14,9,0.16961286962032318
4,14,10,0.17507071793079376
4,14,11,0.16042234003543854
4,14,12,0.14409126341342926
4,14,13,0.22753332555294037
4,14,14,0.3449495732784271
4,14,15,0.46803924441337585
4,14,16,0.5795161724090576
4,14,17,0.6705823540687561
4,14,18,0.7088168263435364
4,14,19,0.7009739279747009
4,14,20,0.5968651175498962
4,14,21,0.4563330411911011
4,14,22,0.27589941024780273
4,14,23,0.1306074559688568
4,15,0,0.0
4,15,1,0.0
4,15,2,0.0
4,15,3,0.0
